,name,unit_cogs
751,NAP COCA COLA 0_5L,1.94
752,NAP COCA COLA 1_5 L,2.7
753,NAP COCA COLA 1L,2.44
754,NAP COCA COLA ZERO 0_5L,1.74
755,NAP COCA COLA ZERO 1L,2.21
756,NAP ENERG ROCKSTAR 0_25 PUSZKA,1.29
757,NAP ENERGET ROSKST 250 ML PUSZKA,1.29
758,NAP ENERGETYCZNY 250 ML OSHE,0.92
759,NAP ENERGRT ROCKST 0_25 ML PUSZKA,1.62
760,NAP FANTA 1L GAZ,2.44
761,NAP FANTA ORANGE 0_5L,1.86
762,NAP FANTA PUSZKA,1.26
763,NAP HELLENA TONIC 1_25L GAZ,1.49
764,NAP HORTEX 1 L CZARNA PORZECZKA,2.19
765,NAP HORTEX 1 L GREJPR.RUBIN,3.61
766,NAP HORTEX 1 L JABLKO,2.89
767,NAP HORTEX 1 L POMARANCZOWY,3.07909090909091
768,NAP JURAJSKA ORANZADA 1_25 GAZ CZERW,1.53
769,NAP JURAJSKA ORANZADA BIALA 1_25 G,1.57
770,NAP JURAJSKA ORANZADA NIEBI.1_25 GAZ,1.53
771,NAP LIPTON 1 L LEMON,2.5
772,NAP MIRINDA 1_5 L +0_3 GRATIS,2.7
773,NAP MIRINDA ORANGE 0_5L,1.66
774,NAP NAPI 0_25 BUT.JAB+MIETA,0.68
775,NAP NAPI 0_25 BUTELKA,0.68
776,NAP NAPI MULTIWITAMINA 200 ML,0.46
777,NAP NAPI POMARANCZ 0_2L,0.46
778,NAP NAPPI 2L JABLKOWY,2.25
779,NAP NAPPI JABLKO/WISNIOWY 2L,2.22
780,NAP NAPPI JABLKOWY 200ML,0.46
781,NAP SPRITE 0_33L PUSZKA,1.2
782,NAP SPRITE 1_5 L,2.65
783,NAP SPRITE 1L GAZ,2.44
784,NAP SPRITE 2_25 L,3.21
785,NAP TIGER PUSZKA 0_25,1.16791666666667
786,NAP TYMBARK 0_25 L JAB+WISNIA,0.81
787,NAP TYMBARK 0_25 L JAB/BRZOSK,0.88
788,NAP TYMBARK 0_25 L POM.BRZOSK,0.81
789,NAP TYMBARK 0_25L  JABLKO-MIETA,0.81
790,NAP TYMBARK 0_5 L MALINA+MIETA,1.32
791,NAP TYMBARK 0_5 L POM-.BRZOSK,1.32
792,NAP TYMBARK 1 L  WISNIA JABLK0,1.66
793,NAP TYMBARK 1 L CZRNA PORZECZKA,2.79
794,NAP TYMBARK 1 L JAB+GRUSZKA,1.72
795,NAP TYMBARK 1 L JAB/BRZOSKW,1.66
796,NAP TYMBARK 1 L JABLKO/MIETA 1L,1.86
797,NAP TYMBARK 1 L JAB?KO 100%,2.81
798,NAP TYMBARK 1 L KAKTUS,2.46
799,NAP TYMBARK 1 L POLSKI OGROD,1.95
800,NAP TYMBARK 1 L POMAR/BRZOSKLWINIA 1L,1.86
801,NAP TYMBARK 1 L ZIEL BANAN,2.39
802,NAP TYMBARK 1_75 L POMARANCZ,5.99
803,NAP TYMBARK 1L POMARANCZ 100%,2.79
804,NAP TYMBARK 2L ASEPTIC JAB/WISNIA,2.58
805,NAP TYMBARK 2L ASEPTIC POM/BRZOSK,2.58
806,NAP.VOLCANO COLA LEPSZY SMAK GAZ 2L.,0.73
807,NAP.VOLCANO LIMONKA Z SOKIEM GAZ 2L    .,0.73
808,NAP.VOLCANO ORANZADA BEZBARWNA GAZ 2L,0.89
809,ORANZADA W BUT.ZWROTNEJ,0.48
810,PEPSI *1L,2.13
811,PEPSI COLA 0_5L..,1.66
812,PEPSI COLA 2_25 L,3.09
813,PEPSI COLA PUSZKA,1.0
814,PICCOLO BRZOSKWINIA 0_75L,5.49
815,PIWO LECH FREE 0_33L BUT.B/ZW,1.76
816,PUDL SOK POMIDOROWY 1L,4.34
817,PUDL SOK POMIDOROWY 300 G,1.695625
818,STAR CHIPS SER ZIEMNIAKI 125 G,2.165
819,SYROP WISNIOWY ?OWICZ 400 ML,3.52
820,WODA 5 L N/G PRIMAVERA +1 L GRATIS,2.42
821,WODA AQA 0_5 L N/G CYTRYNA,0.55
822,WODA AQA 0_5 L N/G TRUSK,0.55
823,WODA AQA 5 L N/G,1.29
824,WODA CISOWIANKA 0_5 L LEKKI GAZ,0.73
825,WODA CISOWIANKA 0_5 N/G,0.73
826,WODA CISOWIANKA 0_5L GAZ,0.73
827,WODA CISOWIANKA 1_5 L GAZOWANA,0.8409090909090909
828,WODA DOBROWIANKA 1_5 N/G,0.9642857142857142
829,WODA JURAJSKA Z JODEM 1_5 L GAZ,0.86
830,WODA KOKOSOWA 250 ML NATURALNA 100%,3.15
831,WODA KROPLA BESKIDU 1_5L N/GAZ,0.92
832,WODA MUSZYNIANKA 0_6 L PLUS,0.92
833,WODA MUSZYNIANKA PLUS 0_6 L GAZ,0.92
834,WODA MUSZYNIANKA PLUS 1_5L N/G,1.29
835,WODA NESTI 0_33 N/G,0.84
836,WODA NESTTLE 1_5 L GAZ,0.83
837,WODA NESTTLE 1_5 N/G,0.83
838,WODA PIENINSKA  1_5 L  GAZ,1.02
839,WODA PRIMAVERA 1_5L GAZ,0.775555555555556
840,WODA PRIMAVERA 1_5L N/GAZ,0.7844444444444441
841,WODA PRIMAWERA 1 L N/G,0.78
842,WODA SKARB NATURY 1_5 GAZ,0.79
843,WODA USTRONIANKA 0_33L JUNIOR,0.99
844,WODA USTRONIANKA 0_7 L Z MAGNEZEM SPORT,0.99
845,WODA ZYWIEC 0_5L N/GAZ,0.8090909090909091
846,WODA ZYWIEC 1_5 L N/G CYTRYNA,1.89
847,WODA ZYWIEC 1_5 L N/G JABLKO,1.99
848,WODA ZYWIEC 1_5 L N/GAZ TRUSKA,1.99
849,WODA ZYWIEC 1_5L GAZ,1.13295454545455
850,WODA ZYWIEC 1_5L NIE/GAZ,1.13536585365854
851,WODA ZYWIEC 5L,3.145
852,WODA ZYWIEC DELIKATNIE GAZOWANA 1_5L,1.15
853,ZBYSZKO 3 CYTRYNY  1_5  GAZ,1.78
854,ZBYSZKO 3 LIMONKI 1_5L GAZ,1.68
855,ZBYSZKO 3 POM.CZERWONE GAZ 1_5  L,1.65
856,ZBYSZKO 3 POMARANCZ 1_5 GAZ,1.67037735849057
857,ZBYSZKO MAXER 2 L GAZ COLA,0.9
2487,BATON KINDER DELIC 39 G,1.5026086956521698
2488,CAPPY MULTIWITAMIN 1 L,4.22
2489,FORTUNA SOK POMARANCZ 0_3,1.8
2490,HELLENA 1_25 GAZ LEMONIADA,1.57
2491,HELLENA 1_75 L N/G  POMARANCZOWY,1.66
2492,HELLENA ORANZADA BIALA 1_25K GAZ,1.35
2493,HELLENA ORANZADA ZOLTA 1_25L GAZ,1.31444444444444
2494,HELLENA WISNIA N/G 1_75L NAPOJ,1.666
2495,JOGURT GRECKI 150 G JAGODA,1.27
2496,JOGURT GRECKI 150 G TRUSK.,1.27
2497,KNORR ZUPA KREM Z KUREK 59 G,3.5
2498,KUBUS 0_9 L MAR.JABL.POMAR.,2.37
2499,KUBUS 0_9 L MAR/MALIN/JABLKO,2.34
2500,KUBUS GO 0_33 JA+BAN+MARCZ,1.17
2501,KUBUS MAR.BAN.JAB.0_33L,1.06
2502,KUBUS MAR.BRZOS.JAB.0_33L,1.16823529411765
2503,KUBUS MAR.JAB. MALINA 0_33L,1.06
2504,KUBUS PLAY MAR/TRUS/LIMETKA,1.62909090909091
2505,KUBUS WATER 0_5 L TRUSKAWKA,1.41875
2506,KUBUS WATERRR MALINA 0_5L,1.3781818181818202
2507,KUBUS WOTER WODA N/G 0_5 L,1.19
2508,NAP ALOE VERA 0_5 L,1.87
2509,NAP AQA 1_5 GAZ CYTR+MIETA,0.74
2510,NAP AQA 1_5 L N/GAZ CYTRYNA,0.74
2511,NAP AQA PLUS 0_5 L CYTR+MIETA,0.55
2512,NAP BAHAMA 1 L POMARANCZ,2.81
2513,NAP CAPRIO JAB.ARONIA.WISNIA 2L,3.03
2514,NAP CAPRIO JABL.MALINA 2L,2.99
2515,NAP CAPRIO JABLKO 2L,2.5
2516,NAP CAPRIO POMARANCZ 2L,2.99
2517,NAP CAPRIO ROZOWY GREJFRUT 2L,2.69
2518,NAP CAPRIO SOCZYSTE CZERW.WINOGRONO 1_75,2.07
2519,NAP COCA COLA 0_33L PUSZKA,1.2
2520,NAP COCA COLA 0_5L,1.71714285714286
2521,NAP COCA COLA 1_5 L,2.70913043478261
2522,NAP COCA COLA 1L,2.46695652173913
2523,NAP COCA COLA CHERRY 1L,2.44
2524,NAP COCA COLA ZERO 0_5L,1.845
2525,NAP COCA COLA ZERO 1L,2.21
2526,NAP ENERG ROCKSTAR 0_25 PUSZKA,1.29
2527,NAP ENERGET ROSKST 250 ML PUSZKA,1.29
2528,NAP ENERGRT ROCKST 0_25 ML PUSZKA,1.62
2529,NAP FANTA 1_5 L,2.75666666666667
2530,NAP FANTA 1L GAZ,2.44
2531,NAP FANTA PUSZKA,1.26
2532,NAP GARDEN JABLKOWY 2L,2.32
2533,NAP HELLENA TONIC 1_25L GAZ,1.39571428571429
2534,NAP HELLENA YOO 1_25 L GAZ,1.31
2535,NAP HORTEX 0_2 L SCOOBY-DOO,0.99
2536,NAP HORTEX 0_2 SCUBI,0.87
2537,NAP HORTEX 1 L ANANAS,4.25
2538,NAP HORTEX 1 L CZARNA PORZECZKA,2.19
2539,NAP HORTEX 1 L JABLKO,2.6842857142857097
2540,NAP HORTEX 1 L POMARANCZOWY,3.22
2541,NAP JURAJSKA ORANZADA BIALA 1_25 G,1.57
2542,NAP MIRINDA ORANGE 0_5L,1.66
2543,NAP MIRINDA ORANGE GAZ.1L,2.34
2544,NAP MUSUJACY 0_75,5.14
2545,NAP NAPI 0_25 BUTELKA,0.68
2546,NAP NAPI MULTIWITAMINA 200 ML,0.46
2547,NAP NAPI POMARANCZ 0_2L,0.46
2548,NAP NAPPI JABLKO/WISNIOWY 2L,2.22
2549,NAP RED BULL 0_25L PUSZKA,3.28
2550,NAP SPRITE 0_33L PUSZKA,1.2
2551,NAP SPRITE 1_5 L,2.68
2552,NAP SPRITE 1L GAZ,2.47571428571429
2553,NAP TIGER PUSZKA 0_25,1.20241935483871
2554,NAP TYMB.MULTIW.200 ML,0.95
2555,NAP TYMBARK 0_25 L JAB+WISNIA,0.81
2556,NAP TYMBARK 0_25 L JAB/BRZOSK,0.88
2557,NAP TYMBARK 0_25 L POM.BRZOSK,0.81
2558,NAP TYMBARK 0_25L  JABLKO-MIETA,0.81
2559,NAP TYMBARK 0_5 L CYTR+MIETA,1.1
2560,NAP TYMBARK 1 L  WISNIA JABLK0,1.77714285714286
2561,NAP TYMBARK 1 L CZRNA PORZECZKA,2.79
2562,NAP TYMBARK 1 L JAB/BRZOSKW,1.66
2563,NAP TYMBARK 1 L JABLKO/MIETA 1L,1.86
2564,NAP TYMBARK 1 L JAB?KO 100%,2.81
2565,NAP TYMBARK 1 L KAKTUS,2.46
2566,NAP TYMBARK 1 L LIMONKA OWOCE SWIAT,2.46
2567,NAP TYMBARK 1 L MANGO,2.41333333333333
2568,NAP TYMBARK 1 L OWOC GRANATU,2.4075
2569,NAP TYMBARK 1 L POLSKI OGROD,1.95
2570,NAP TYMBARK 1 L ZIEL BANAN,2.39
2571,NAP TYMBARK 1_75 L POMARANCZ,5.6025
2572,NAP TYMBARK 2L ASEPTIC JAB/WISNIA,2.58
2573,NAP TYMBARK 2L ASEPTIC POM/BRZOSK,2.58
2574,NAP.VOLCANO COLA LEPSZY SMAK GAZ 2L.,0.73
2575,ORANZADA W BUT.ZWROTNEJ,0.458804347826087
2576,PEPSI *1L,2.05555555555556
2577,PEPSI COLA 0_5L..,1.66
2578,PEPSI COLA 2_25 L,2.84818181818182
2579,PEPSI COLA 2L,3.29
2580,PEPSI COLA PUSZKA,0.97
2581,PICCOLO  MUSUJACY 0_75 L,4.03
2582,PICCOLO BRZOSKWINIA 0_75L,5.49
2583,PICCOLO TROPICAL 0_75L,5.49
2584,PIWO LECH FREE 0_33L BUT.B/ZW,1.76
2585,PUDL SOK POMIDOROWY 300 G,1.6758333333333302
2586,SMAKOTEK  MA+JA+BRZ 0_33ML,0.79
2587,SMAKOTEK 0_33 ML MAR+JABL.,0.85
2588,SMAKOTEK 0_4 L JAB+KIWI ANAN,1.21
2589,STAR CHIPS SER ZIEMNIAKI 125 G,2.18
2590,SYROP MALINA Z LIPA 550G OW.SPI,3.75
2591,WODA 5 L N/G PRIMAVERA +1 L GRATIS,2.266
2592,WODA AQA 0_5 L N/G CYTRYNA,0.55
2593,WODA AQA 5 L N/G,1.31
2594,WODA CISOWIANKA 0_5 L LEKKI GAZ,0.73
2595,WODA CISOWIANKA 0_5 N/G,0.71
2596,WODA CISOWIANKA 0_5L GAZ,0.73
2597,WODA CISOWIANKA 1_5 L GAZOWANA,0.8
2598,WODA CISOWIANKA 1_5 L LEKKI GAZ,0.83
2599,WODA DOBROWIANKA 1_5 N/G,0.93
2600,WODA GAZ W BUT.SZKL.ZWROTNEJ,0.33
2601,WODA JURAJSKA Z JODEM 1_5 L GAZ,0.86
2602,WODA KINGA PIENINSKA 1_5 L N/GAZ,1.07
2603,WODA KROPLA BESKIDU 1_5L N/GAZ,0.93
2604,WODA MUSZYNIANKA 0_6 L PLUS,0.92
2605,WODA MUSZYNIANKA PLUS 0_6 L GAZ,0.92
2606,WODA MUSZYNIANKA PLUS 1_5L N/G,1.30452380952381
2607,WODA NESTI 0_33 N/G,0.84
2608,WODA PRIMAVERA 1_5L GAZ,0.746666666666667
2609,WODA PRIMAVERA 1_5L N/GAZ,0.747692307692308
2610,WODA PRIMAWERA 1 L N/G,0.7885714285714279
2611,WODA SKARB NATURY 1_5 GAZ,0.79
2612,WODA USTRONIANKA 0_33L JUNIOR,0.99
2613,WODA ZYWIEC 0_5L N/GAZ,0.8
2614,WODA ZYWIEC 1_5 L N/G CYTRYNA,1.89
2615,WODA ZYWIEC 1_5 L N/G JABLKO,1.99
2616,WODA ZYWIEC 1_5 L N/GAZ TRUSKA,1.99
2617,WODA ZYWIEC 1_5 N/G BRZOSKW_,2.08
2618,WODA ZYWIEC 1_5L GAZ,1.12
2619,WODA ZYWIEC 1_5L NIE/GAZ,1.19702702702703
2620,WODA ZYWIEC 5L,3.18
2621,WODA ZYWIEC DELIKATNIE GAZOWANA 1_5L,1.15
2622,ZBYSZKO 3 CYTRYNY  1_5  GAZ,1.78
2623,ZBYSZKO 3 GREJPFRUTY 1_5 GAZ,1.825
2624,ZBYSZKO 3 LIMONKI 1_5L GAZ,1.625
2625,ZBYSZKO 3 POM.CZERWONE GAZ 1_5  L,1.818
2626,ZBYSZKO 3 POMARANCZ 1_5 GAZ,1.6346
2627,ZBYSZKO MAXER 2 L GAZ CITRO,0.9
2628,ZBYSZKO MAXER 2 L GAZ COLA,0.9
2629,ZBYSZKO MAXER 2 L GAZ O.CZERW,0.9
4265,BATON KINDER DELIC 39 G,1.51
4266,COSTA POMARANCZE 2L,3.31
4267,FASOLA JAS KAR?OWATY 500 G ROLMAK,3.43
4268,FRUGO ZIELONE 0_25 PET,0.99
4269,HELLENA 1_25 GAZ LEMONIADA,1.57
4270,HELLENA 1_75 N/G TRUSK+MALINA,1.67
4271,HELLENA ORANZADA BIALA 1_25K GAZ,1.35
4272,HELLENA ORANZADA ZOLTA 1_25L GAZ,1.27
4273,HELLENA WISNIA N/G 1_75L NAPOJ,1.67
4274,JOGURT GRECKI 150 G TRUSK.,1.27
4275,KEKS,5.43
4276,KT WLOSZCZYZNA/SELER /MARCHEW PECZEK,2.25
4277,KUBUS 0_9 L MAR/MALIN/JABLKO,2.25
4278,KUBUS GO 0_33 JA+BAN+MARCZ,1.21
4279,KUBUS MAR.BAN.JAB.0_33L,1.06
4280,KUBUS MAR.BRZOS.JAB.0_33L,1.12588235294118
4281,KUBUS MUS 0_1 TRUSKAWKA,1.12
4282,KUBUS MUS BANAN 0_1 L,1.33
4283,KUBUS PLAY 0_5 L JAB+MAL+LICZI,1.68
4284,KUBUS PLAY MAR/TRUS/LIMETKA,1.4
4285,KUBUS WATER 0_5 L TRUSKAWKA,1.27
4286,KUBUS WATERRR MALINA 0_5L,1.27
4287,KUBUS WOTER WODA N/G 0_5 L,1.19
4288,NAP ALOE VERA 0_5 L,1.87
4289,NAP AQA 1_5 GAZ CYTR+MIETA,0.74
4290,NAP AQA 1_5 L N/G TRUSKAWKA,0.74
4291,NAP AQA 1_5 L N/GAZ CYTRYNA,0.74
4292,NAP AQA PLUS 0_5 L CYTR+MIETA,0.55
4293,NAP BAHAMA 1 L POMARANCZ,2.81
4294,NAP BLACK 250ML PUSZKA,0.97975
4295,NAP CAPRIO CZER.POMARANCZA 2L,3.03
4296,NAP CAPRIO JAB.ARONIA.WISNIA 2L,3.03
4297,NAP CAPRIO JABL.MALINA 2L,2.99
4298,NAP CAPRIO JABLKO 2L,2.8785714285714303
4299,NAP CAPRIO POMARANCZ 2L,3.03
4300,NAP CAPRIO ROZOWY GREJFRUT 2L,2.9025
4301,NAP COCA COLA 0_33L PUSZKA,1.21
4302,NAP COCA COLA 1_5 L,2.68
4303,NAP COCA COLA 1L,2.46085714285714
4304,NAP COCA COLA CHERRY 1L,2.44
4305,NAP COCA COLA ZERO 1L,2.21
4306,NAP ENERG ROCKSTAR 0_25 PUSZKA,1.29
4307,NAP ENERGET ROSKST 250 ML PUSZKA,1.29
4308,NAP ENERGRT ROCKST 0_25 ML PUSZKA,1.29
4309,NAP FANTA 1_5 L,2.68
4310,NAP GARDEN JABLKOWY 2L,2.32
4311,NAP HELLENA TONIC 1_25L GAZ,1.27
4312,NAP HELLENA YOO 1_25 L GAZ,1.31
4313,NAP HOOP COLA 2L,2.15
4314,NAP HORTEX 0_2,0.87
4315,NAP HORTEX 0_2 L SCOOBY-DOO,0.99
4316,NAP HORTEX 0_2 SCUBI,0.87
4317,NAP HORTEX 0_2 SCUBI,0.87
4318,NAP HORTEX 1 L ANANAS,4.25
4319,NAP HORTEX 1 L CZARNA PORZECZKA,2.19
4320,NAP HORTEX 1 L GREJPFRUT,3.71
4321,NAP HORTEX 1 L GREJPR.RUBIN,3.61
4322,NAP HORTEX 1 L JABLKO,2.53
4323,NAP HORTEX 1 L POMARANCZOWY,3.25
4324,NAP HORTEX VITAMINKA 1 L BANAN,2.99
4325,NAP MARTON KIWI 1_5 GAZ,0.99
4326,NAP MARTON ORANZADA 1_5 GAZ,0.99
4327,NAP MARTON POMARANCZ 1_5 L GAZ,0.99
4328,NAP MIRINDA 1_5 L +0_3 GRATIS,2.81
4329,NAP MIRINDA ORANGE GAZ.1L,2.34
4330,NAP NAPI 0_25 BUT.JAB+MIETA,0.68
4331,NAP NAPI 0_25 BUTELKA,0.68
4332,NAP NAPI POMARANCZ 0_2L,0.46
4333,NAP OSHEE 0_75  BLU,1.4
4334,NAP RED BULL 0_25L PUSZKA,3.28
4335,NAP SPRITE 0_33L PUSZKA,1.2
4336,NAP SPRITE 1_5 L,2.7
4337,NAP SPRITE 1L GAZ,2.69
4338,NAP TIGER PUSZKA 0_25,1.3246511627906998
4339,NAP TYMBARK 0_25 L JAB+WISNIA,0.81
4340,NAP TYMBARK 0_25 L JAB/BRZOSK,0.88
4341,NAP TYMBARK 0_25 L POM.BRZOSK,0.81
4342,NAP TYMBARK 0_25 MALIN+MIETA,0.93
4343,NAP TYMBARK 0_25 MIETA CYTRYNA,0.89
4344,NAP TYMBARK 0_25L  JABLKO-MIETA,0.81
4345,NAP TYMBARK 0_5 L CYTR+MIETA,1.1
4346,NAP TYMBARK 0_5 L WIS.JABLKO,1.43
4347,NAP TYMBARK 1 L  CZER.GREJFRUT 1L,3.67
4348,NAP TYMBARK 1 L  WISNIA JABLK0,2.03
4349,NAP TYMBARK 1 L JAB/BRZOSKW,1.87
4350,NAP TYMBARK 1 L JABLKO/MIETA 1L,2.0033333333333303
4351,NAP TYMBARK 1 L KAKTUS,2.46
4352,NAP TYMBARK 1 L LIMONKA OWOCE SWIAT,2.46
4353,NAP TYMBARK 1 L OWOC GRANATU,2.46
4354,NAP TYMBARK 1 L POLSKI OGROD,1.95
4355,NAP TYMBARK 1 L POMAR/BRZOSKLWINIA 1L,1.93428571428571
4356,NAP TYMBARK 1 L ZIEL BANAN,2.46
4357,NAP TYMBARK 1_75 L POMARANCZ,4.44
4358,NAP TYMBARK 2L ASEPTIC JAB/WISNIA,2.96
4359,NAP TYMBARK MUS 100% 120 G TRUSK.,1.49
4360,NAP.VOLCANO COLA LEPSZY SMAK GAZ 2L.,0.73
4361,ORANZADA W BUT.ZWROTNEJ,0.45
4362,PEPSI *1L,2.175625
4363,PEPSI COLA 2_25 L,3.41355555555556
4364,PEPSI COLA 2L,2.03
4365,PEPSI COLA PUSZKA,0.93
4366,PICCOLO WISNIA 0_75L,5.49
4367,PUDL SOK POMIDOROWY 300 G,1.74
4368,SMAKOTEK 0_33 ML MAR+JABL.,0.826923076923077
4369,STAR CHIPS SER ZIEMNIAKI 125 G,2.01714285714286
4370,SYROP MALINA Z LIPA 550G OW.SPI,3.75
4371,SYROP WISNIA 550G OW.SPI. HERBAPOL,2.87
4372,WODA 5 L N/G PRIMAVERA +1 L GRATIS,2.43
4373,WODA AQA 0_5 L N/G CYTRYNA,0.55
4374,WODA AQA 0_5 L N/G TRUSK,0.55
4375,WODA AQA 5 L N/G,1.27769230769231
4376,WODA AQUA N/GAZ 0_75 L,0.53
4377,WODA CISOWIANKA 0_5 N/G,0.71
4378,WODA CISOWIANKA 0_5L GAZ,0.73
4379,WODA CISOWIANKA 1_5 L GAZOWANA,0.8685714285714279
4380,WODA CISOWIANKA 1_5 L LEKKI GAZ,0.866
4381,WODA DOBROWIANKA 1_5 N/G,0.99
4382,WODA GAZ W BUT.SZKL.ZWROTNEJ,0.33
4383,WODA JURAJSKA Z JODEM 1_5 L GAZ,0.86
4384,WODA KOKOSOWA 250 ML NATURALNA 100%,3.15
4385,WODA KROPLA BESKIDU 0_5L GAZ,0.78
4386,WODA KROPLA BESKIDU 1_5L GAZ,0.9069230769230768
4387,WODA KROPLA BESKIDU 1_5L N/GAZ,0.897857142857143
4388,WODA KROPLA BESKIDU N/G 0_5L,0.78
4389,WODA MUSZYNIANKA GAZ 1_5 L,1.39
4390,WODA MUSZYNIANKA PLUS 1_5L N/G,1.45911764705882
4391,WODA PIENINSKA  1_5 L  GAZ,1.02
4392,WODA PRIMAVERA 1_5L GAZ,0.73
4393,WODA PRIMAVERA 1_5L N/GAZ,0.7529032258064521
4394,WODA PRIMAWERA 1 L GAZ,0.79
4395,WODA USTRONIANKA 0_33L JUNIOR,0.99
4396,WODA USTRONIANKA 0_5 L GAZ MALINA,0.97
4397,WODA USTRONIANKA 0_5 N/GAZ TRUSKAWKA,0.97
4398,WODA USTRONIANKA 0_7 L Z MAGNEZEM SPORT,0.99
4399,WODA USTRONIANKA 0_7 L Z POTAS SPORT,0.99
4400,WODA USTRONIANKA 1_5 GAZ CYTRYN,1.5
4401,WODA USTRONIANKA 1_5 L N/GAZ JABLKO,1.5
4402,WODA ZYWIEC 0_5L N/GAZ,0.8
4403,WODA ZYWIEC 1_5 L N/G CYTRYNA,1.886
4404,WODA ZYWIEC 1_5 L N/G JABLKO,1.91363636363636
4405,WODA ZYWIEC 1_5 L N/GAZ TRUSKA,1.942
4406,WODA ZYWIEC 1_5 N/G BRZOSKW_,1.98454545454545
4407,WODA ZYWIEC 1_5L GAZ,1.16973684210526
4408,WODA ZYWIEC 1_5L NIE/GAZ,1.31
4409,WODA ZYWIEC 5L,3.29375
4410,WODA ZYWIEC DELIKATNIE GAZOWANA 1_5L,1.31
4411,ZBYSZKO  3 ORZNZADA CZERW.1_75 L GAZ,2.208
4412,ZBYSZKO 3 GREJPFRUTY 1_5 GAZ,1.86
4413,ZBYSZKO 3 LIMONKI 1_5L GAZ,1.57
4414,ZBYSZKO 3 POM.CZERWONE GAZ 1_5  L,1.86
4415,ZBYSZKO 3 POMARANCZ 1_5 GAZ,1.68026315789474
4416,ZBYSZKO MAXER 2 L GAZ  ORANGE,0.9
4417,ZBYSZKO MAXER 2 L GAZ CITRO,0.9
4418,ZBYSZKO MAXER 2 L GAZ COLA,0.9
4419,ZBYSZKO MAXER 2 L GAZ O.CZERW,0.9
4420,ZBYSZKO ORANZADA CZERWONA 1_5 L,1.5966666666666698
6181,BATON KINDER DELIC 39 G,1.51
6182,COSTA POMARANCZE 2L,3.31
6183,FASOLA JAS KAR?OWATY 500 G ROLMAK,3.43
6184,FRUGO CZARNE 0_25 ML PET,0.93
6185,FRUGO ZIELONE 0_25 PET,0.99
6186,HELLENA 1_25 GAZ LEMONIADA,1.57
6187,HELLENA 1_75 L N/G  POMARANCZOWY,1.83
6188,HELLENA 1_75 N/G TRUSK+MALINA,1.83
6189,HELLENA JABLKO N/G1_75   L,1.83
6190,HELLENA ORANGE 1_25 GAZ,1.45
6191,HELLENA ORANZADA ZOLTA 1_25L GAZ,1.27
6192,HELLENA WISNIA N/G 1_75L NAPOJ,1.83
6193,KT SZPINAK 200 G,3.75
6194,KUBUS 0_9 L MAR.BAN.JABL,2.4
6195,KUBUS 0_9 L MAR/MALIN/JABLKO,2.30625
6196,KUBUS GO 0_33 JA+BAN+MARCZ,1.21
6197,KUBUS MALINA+MARCH+JAB 0_3 100%,1.29
6198,KUBUS MAR.BAN.JAB.0_33L,1.06
6199,KUBUS MAR.BRZOS.JAB.0_33L,1.21
6200,KUBUS MAR.JAB. MALINA 0_33L,1.21
6201,KUBUS MUS 0_1 TRUSKAWKA,1.12
6202,KUBUS MUS BANAN 0_1 L,1.33
6203,KUBUS PLAY 0_5 L JAB+MAL+LICZI,1.68
6204,KUBUS PLAY MARCH/MALIN/LIMETKA,0.72
6205,KUBUS WATER 0_5 L TRUSKAWKA,1.35
6206,KUBUS WATERRR MALINA 0_5L,1.27
