,name,unit_cogs
7228,TABLETKI WEGIEL 30 SZT,5.77
7229,TABLETKI WITAMIN C,2.13
9230,BANDAZ 15 CM *4M,0.66
9231,OPASKA ELASTYCZNA 5M* 12 CM,4.34
9232,PLASTER POLSKI LEK DO CIECIA 6 CM,3.8
9233,PLASTER POLSKI LEK OPATRUNKOWY,3.5
9234,PLASTER-ROLKA 2_5 CM 5 M,3.91
9235,PLASTRY SOFT 1 M,3.8
9236,TABLETKI  APAP SASZETKA 2 TAB,1.23
9237,TABLETKI APAP 6SZT,2.78
9238,TABLETKI APAP EXTRA 10SZT,6.0
9239,TABLETKI CHOLINEX 8,5.87
9240,TABLETKI GRIPEX CNTROL 12,7.11
9241,TABLETKI IBUM 7 SZT,4.09
9242,TABLETKI IBUPROM 10 TAB.SPRINT,7.85
9243,TABLETKI IBUPROM 10SZT,4.75
9244,TABLETKI IBUPROM SASZETKA 2 SZT,1.52
9245,TABLETKI IBUPROM SPRINT 4 SZT,3.97
9246,TABLETKI NUROFEN EXPRESS 10 SZT,6.25
9247,TABLETKI POLOPIRYNA S/10/,3.16
9248,TABLETKI RENNIE ANTACIDUM MOCN.MIETA 24T,10.37
9249,TABLETKI SCORBOLAMID GARD?O 8 SZT,4.1
9250,TABLETKI STREPSILIS 12 SZT,8.07
9251,TABLETKI STREPSILS 8 SZT,8.07
9252,TABLETKI SYROP PRAWOSLAZOWY 100 ML,3.04
9253,TABLETKI WEGIEL 30 SZT,5.77
9254,VITAFIZZ MAGNEZ,3.05
9255,WODA UTLENIONA 100GR,0.99
11266,BANDAZ 15 CM *4M,0.66
11267,OPASKA ELASTYCZNA 5M *10 CM,3.51
11268,OPASKA ELASTYCZNA 5M* 12 CM,4.34
11269,PLASTER POLSKI LEK DO CIECIA 6 CM,3.71
11270,PLASTER POLSKI LEK OPATRUNKOWY,3.5
11271,PLASTER-ROLKA 2_5 CM 5 M,3.855
11272,TABLETKI  APAP SASZETKA 2 TAB,1.42
11273,TABLETKI APAP 6SZT,2.78
11274,TABLETKI APAP EXTRA 10SZT,6.0
11275,TABLETKI CHOLINEX 8,5.92
11276,TABLETKI GRIPEX CNTROL 12,7.11
11277,TABLETKI IBUM 7 SZT,4.09
11278,TABLETKI IBUPROM 10 TAB.SPRINT,7.91
11279,TABLETKI IBUPROM 10SZT,4.75
11280,TABLETKI IBUPROM SASZETKA 2 SZT,1.5342857142857098
11281,TABLETKI IBUPROM SPRINT 4 SZT,3.97
11282,TABLETKI MUS.CALCIUN 20 SZT,3.05
11283,TABLETKI NUROFEN 10SZTULTRA,3.97
11284,TABLETKI POLOPIRYNA MAX 6 T,3.38
11285,TABLETKI RENNIE ANTACIDUM MOCN.MIETA 24T,10.37
11286,TABLETKI SCORBOLAMID GARD?O 8 SZT,4.1
11287,TABLETKI STREPSILIS 12 SZT,8.07
11288,TABLETKI STREPSILS 8 SZT,8.07
11289,VITAFIZZ MAGNEZ,3.05
11290,WODA UTLENIONA 100GR,0.99
13236,ASPIRYN ULTRA 2 SZT,1.84
13237,OPASKA ELASTYCZNA 5M* 12 CM,4.34
13238,PLASTER POLSKI LEK DO CIECIA 6 CM,3.71
13239,PLASTER-ROLKA 2_5 CM 5 M,3.8
13240,TABLETKI  APAP SASZETKA 2 TAB,1.42
13241,TABLETKI APAP 6SZT,2.78
13242,TABLETKI APAP EXTRA 10SZT,6.0
13243,TABLETKI CHOLINEX 8,5.91
13244,TABLETKI IBUM 7 SZT,4.09
13245,TABLETKI IBUPROM 10 TAB.SPRINT,7.85
13246,TABLETKI IBUPROM 10SZT,4.75
13247,TABLETKI IBUPROM SASZETKA 2 SZT,1.54
13248,TABLETKI LOKOMARIN 15,5.92
13249,TABLETKI MUS.CALCIUN 20 SZT,3.05
13250,TABLETKI NUROFEN 10SZTULTRA,3.97
13251,TABLETKI NUROFEN EXPRESS 10 SZT,6.25
13252,TABLETKI RENNIE ANTACIDUM MOCN.MIETA 24T,10.37
13253,TABLETKI SYROP PRAWOSLAZOWY 100 ML,3.04
13254,TABLETKI WEGIEL 30 SZT,5.77
13255,VITAFIZZ MAGNEZ,3.05
13256,VITAFIZZ MULTIVITAMINA,3.05
13257,WODA UTLENIONA 100GR,0.99
15394,PLASTER POLSKI LEK DO CIECIA 6 CM,3.71
15395,PLASTER POLSKI LEK OPATRUNKOWY,3.5
15396,TABLETKI  APAP SASZETKA 2 TAB,1.42
15397,TABLETKI APAP 6SZT,2.78
15398,TABLETKI APAP EXTRA 10SZT,6.0
15399,TABLETKI CHOLINEX 8,5.87
15400,TABLETKI HERBITUSSIN KASZEL/GARDLO,5.37
15401,TABLETKI IBUM 7 SZT,4.09
15402,TABLETKI IBUPROM 10 TAB.SPRINT,7.85
15403,TABLETKI IBUPROM 10SZT,4.7975
15404,TABLETKI IBUPROM SASZETKA 2 SZT,1.54
15405,TABLETKI LOKOMARIN 15,5.87
15406,TABLETKI POLOPIRYNA S/10/,3.16
15407,TABLETKI SYROP PRAWOSLAZOWY 100 ML,3.04
15408,TABLETKI SYROP PRAWOSLAZOWY 100 ML,3.04
15409,VITAFIZZ MAGNEZ,3.05
15410,VITAFIZZ MULTIVITAMINA,3.05
15411,WODA UTLENIONA 100GR,0.99
17432,ASPIRYN ULTRA 2 SZT,1.84
17433,TABLETKI  APAP SASZETKA 2 TAB,1.42
17434,TABLETKI APAP 6SZT,2.78
17435,TABLETKI APAP EXTRA 10SZT,6.0
17436,TABLETKI CHOLINEX 8,5.87
17437,TABLETKI GRIPACTIVE 14 T ZATOKI,9.66
17438,TABLETKI GRIPEX CNTROL 12,7.11
17439,TABLETKI HERBITUSSIN KASZEL/GARDLO,5.37
17440,TABLETKI IBUM 7 SZT,4.16
17441,TABLETKI IBUPROM 10 TAB.SPRINT,7.85
17442,TABLETKI IBUPROM 10SZT,4.94
17443,TABLETKI IBUPROM SASZETKA 2 SZT,1.52
17444,TABLETKI LOKOMARIN 15,5.87
17445,TABLETKI POLOPIRYNA MAX 6 T,3.38
17446,TABLETKI POLOPIRYNA S/10/,3.16
17447,TABLETKI RENNIE ANTACIDUM MOCN.MIETA 24T,10.54
17448,TABLETKI STREPSILIS 12 SZT,8.07
17449,TABLETKI WEGIEL 30 SZT,5.77
17450,VITAFIZZ MAGNEZ,3.05
17451,VITAFIZZ MULTIVITAMINA,3.05
17452,WODA UTLENIONA 100GR,0.99
19291,ASPIRYN ULTRA 2 SZT,1.84
19292,OPASKA ELASTYCZNA 5M* 12 CM,4.34
19293,PLASTER POLSKI LEK OPATRUNKOWY,2.15
19294,TABLETKI APAP 6SZT,2.78
19295,TABLETKI APAP EXTRA 10SZT,6.0
19296,TABLETKI CHOLINEX 8,5.87
19297,TABLETKI GRIPACTIVE 14 T ZATOKI,9.66
19298,TABLETKI GRIPEX CNTROL 12,7.06
19299,TABLETKI HERBITUSSIN KASZEL/GARDLO,5.37
19300,TABLETKI IBUM 7 SZT,4.23
19301,TABLETKI IBUPROM 10 TAB.SPRINT,7.81
19302,TABLETKI IBUPROM 10SZT,4.915
19303,TABLETKI IBUPROM SASZETKA 2 SZT,1.52
19304,TABLETKI MUS.CALCIUN 20 SZT,3.05
19305,TABLETKI NUROFEN EXPRESS 10 SZT,6.25
19306,TABLETKI POLOPIRYNA MAX 6 T,3.38
19307,TABLETKI POLOPIRYNA S/10/,3.16
19308,TABLETKI RENNIE ANTACIDUM MOCN.MIETA 24T,10.54
19309,TABLETKI SCORBOLAMID GARD?O 8 SZT,4.1
19310,TABLETKI STREPSILIS 12 SZT,8.07
19311,TABLETKI STREPSILS 8 SZT,7.9
19312,TABLETKI SYROP PRAWOSLAZOWY 100 ML,3.04
19313,VITAFIZZ MAGNEZ,3.05
19314,VITAFIZZ MULTIVITAMINA,3.05
19315,WODA UTLENIONA 100GR,0.99
21147,ASPIRYN ULTRA 2 SZT,1.80545454545455
21148,OPASKA ELASTYCZNA 5M* 12 CM,4.34
21149,PLASTER POLSKI LEK DO CIECIA 6 CM,3.71
21150,PLASTER-ROLKA 2_5 CM 5 M,3.5
21151,TABLETKI  APAP SASZETKA 2 TAB,1.42
21152,TABLETKI APAP 6SZT,2.78
21153,TABLETKI APAP EXTRA 10SZT,6.0
21154,TABLETKI CHOLINEX 8,5.87
21155,TABLETKI COLGRIP 8 SZT SASZETKI,6.1
21156,TABLETKI GRIPEX CNTROL 12,6.96
21157,TABLETKI IBUM 7 SZT,4.14
21158,TABLETKI IBUPROM 10 TAB.SPRINT,7.754
21159,TABLETKI IBUPROM 10SZT,4.92
21160,TABLETKI IBUPROM SASZETKA 2 SZT,1.52
21161,TABLETKI MUS.CALCIUN 20 SZT,3.05
21162,TABLETKI NUROFEN EXPRESS 10 SZT,6.12
21163,TABLETKI POLOPIRYNA MAX 6 T,3.38
21164,TABLETKI POLOPIRYNA S/10/,3.16
21165,TABLETKI SCORBOLAMID GARD?O 8 SZT,4.1
21166,TABLETKI STREPSILIS 12 SZT,7.985
21167,TABLETKI STREPSILS 8 SZT,7.9425
21168,TABLETKI SYROP PRAWOSLAZOWY 100 ML,3.04
21169,TABLETKI SYROP PRAWOSLAZOWY 100 ML,3.04
21170,TABLETKI WEGIEL 30 SZT,5.77
21171,VITAFIZZ MAGNEZ,3.05
21172,WODA UTLENIONA 100GR,0.99
22999,ASPIRYN ULTRA 2 SZT,1.79
23000,PLASTER POLSKI LEK DO CIECIA 6 CM,3.8
23001,PLASTER POLSKI LEK OPATRUNKOWY,2.15
23002,PLASTER-ROLKA 2_5 CM 5 M,3.5
23003,TABLETKI  APAP SASZETKA 2 TAB,1.42
23004,TABLETKI APAP 12 SZT,5.08
23005,TABLETKI APAP 6SZT,2.78
23006,TABLETKI APAP EXTRA 10SZT,6.0
23007,TABLETKI CHOLINEX 8,5.87
23008,TABLETKI COLGRIP 8 SZT SASZETKI,6.1
23009,TABLETKI GRIPACTIVE 14 T ZATOKI,9.66
23010,TABLETKI GRIPEX CNTROL 12,6.96
23011,TABLETKI IBUM 7 SZT,4.23
23012,TABLETKI IBUPROM 10 TAB.SPRINT,7.855
23013,TABLETKI IBUPROM 10SZT,4.94
23014,TABLETKI IBUPROM SASZETKA 2 SZT,1.52
23015,TABLETKI POLOPIRYNA MAX 6 T,3.38
23016,TABLETKI POLOPIRYNA S/10/,3.16
23017,TABLETKI SCORBOLAMID GARD?O 8 SZT,4.1
23018,TABLETKI STREPSILIS 12 SZT,7.9
23019,TABLETKI STREPSILS 8 SZT,8.07
23020,WODA UTLENIONA 100GR,0.99
